fold,anomaly_rate,anomaly_rate_pct,mean_rate,std_rate
1,0.0687655343827672,6.876553438276719,0.07224887712775531,0.005768937241060769
2,0.0687655343827672,6.876553438276719,0.07224887712775531,0.005768937241060769
3,0.0695940347970174,6.95940347970174,0.07224887712775531,0.005768937241060769
4,0.07545605306799337,7.545605306799337,0.07224887712775531,0.005768937241060769
5,0.06716417910447761,6.7164179104477615,0.07224887712775531,0.005768937241060769
6,0.08374792703150911,8.374792703150911,0.07224887712775531,0.005768937241060769
