fold,anomaly_rate,anomaly_rate_pct,mean_rate,std_rate
1,0.0,0.0,0.1611111111111111,0.21293075440818665
2,0.0,0.0,0.1611111111111111,0.21293075440818665
3,0.16666666666666666,16.666666666666664,0.1611111111111111,0.21293075440818665
4,0.6,60.0,0.1611111111111111,0.21293075440818665
5,0.2,20.0,0.1611111111111111,0.21293075440818665
6,0.0,0.0,0.1611111111111111,0.21293075440818665
